Job_ID,Job_Title,Company,Industry,Location,Experience_Years,Salary_INR,Employment_Type,Company_Size,Education_Required,Hiring_Urgency,Open_Positions,Applicant_Count,Skills,Posted_Date
AIJ100147,LLM Engineer,QuantEdge,Cybersecurity,Bangalore,8,917397,Onsite,Mid-size,Master's,Low,11,370,"Azure, Deep Learning, Excel, NLP, Python",2025-09-18
AIJ100148,Computer Vision Engineer,InnoTech,Logistics,Mumbai,8,1707839,Remote,Mid-size,Bachelor's,Low,14,257,"AWS, LLMs, NLP, Power BI, PyTorch",2025-12-12
AIJ100149,Data Analyst,InnoTech,Logistics,Remote,0,605716,Onsite,Enterprise,Bachelor's,High,14,242,"AWS, Power BI, Python, SQL, TensorFlow",2025-08-24
AIJ100150,NLP Engineer,AIWorks,Cybersecurity,Kolkata,7,4000963,Onsite,Startup,Bachelor's,Medium,4,433,"AWS, PyTorch, Python, SQL, Statistics",2025-10-06
AIJ100151,AI Researcher,CloudMind,Healthcare,Pune,2,1972137,Onsite,Enterprise,Master's,High,6,436,"Azure, Excel, Machine Learning, Power BI, PyTorch",2025-11-03
AIJ100152,Computer Vision Engineer,TechNova,Cybersecurity,Noida,9,596916,Onsite,Startup,Master's,Low,14,415,"Azure, Excel, Power BI, SQL, Tableau",2026-05-19
AIJ100153,Computer Vision Engineer,InnoTech,Retail,Hyderabad,12,779711,Onsite,Enterprise,Master's,High,2,229,"Deep Learning, Python, SQL, Tableau, TensorFlow",2025-07-10
AIJ100154,MLOps Engineer,InnoTech,Finance,Delhi,14,2851311,Remote,Enterprise,Master's,Medium,9,348,"Excel, LLMs, Machine Learning, Power BI, Tableau",2025-08-21
AIJ100155,AI Engineer,QuantEdge,Finance,Hyderabad,15,1296316,Remote,Enterprise,Master's,High,11,230,"LLMs, Power BI, PyTorch, Python, Tableau",2025-08-22
AIJ100156,Data Analyst,QuantEdge,Retail,Mumbai,4,2213948,Remote,Startup,PhD,Medium,8,136,"Excel, LLMs, Machine Learning, PyTorch, SQL",2026-06-09
AIJ100157,AI Engineer,TechNova,EdTech,Ahmedabad,3,2955966,Remote,Startup,Master's,Low,8,464,"Azure, PyTorch, Statistics, Tableau, TensorFlow",2026-05-02
AIJ100158,Data Scientist,TechNova,Logistics,Chennai,12,1409126,Remote,Mid-size,PhD,High,17,375,"Azure, Power BI, Python, Statistics, Tableau",2025-08-20
AIJ100159,Data Analyst,AIWorks,Finance,Noida,4,3940918,Onsite,Enterprise,Master's,Medium,3,71,"AWS, Machine Learning, SQL, Tableau, TensorFlow",2026-01-03
AIJ100160,NLP Engineer,NextGen AI,Retail,Bangalore,3,2890396,Hybrid,Enterprise,Bachelor's,Medium,17,21,"NLP, Power BI, PyTorch, SQL, TensorFlow",2025-07-12
AIJ100161,MLOps Engineer,QuantEdge,Finance,Ahmedabad,0,4272159,Remote,Startup,Bachelor's,Medium,2,297,"Excel, NLP, PyTorch, SQL, Tableau",2025-10-04
AIJ100162,Machine Learning Engineer,AIWorks,Logistics,Bangalore,13,2260282,Remote,Startup,Master's,High,8,220,"Deep Learning, Excel, LLMs, Machine Learning, PyTorch",2025-10-13
AIJ100163,Machine Learning Engineer,TechNova,Retail,Pune,6,2290857,Remote,Startup,Bachelor's,Low,15,330,"Azure, Power BI, PyTorch, SQL, Tableau",2025-12-24
AIJ100164,Prompt Engineer,QuantEdge,EdTech,Noida,13,1014556,Remote,Startup,Bachelor's,Medium,12,449,"Deep Learning, NLP, Power BI, Statistics, TensorFlow",2026-05-16
AIJ100165,MLOps Engineer,TechNova,Cybersecurity,Hyderabad,4,4231844,Hybrid,Mid-size,Master's,High,20,456,"Deep Learning, NLP, PyTorch, Python, SQL",2026-04-02
AIJ100166,LLM Engineer,InnoTech,Telecom,Delhi,9,1732979,Hybrid,Mid-size,Bachelor's,High,7,169,"AWS, Deep Learning, Excel, NLP, Statistics",2025-12-22
AIJ100167,LLM Engineer,QuantEdge,Healthcare,Mumbai,1,915983,Onsite,Startup,PhD,Medium,17,198,"Machine Learning, Power BI, PyTorch, SQL, Statistics",2026-03-24
AIJ100168,Machine Learning Engineer,NextGen AI,Cybersecurity,Mumbai,9,2314184,Hybrid,Enterprise,Bachelor's,High,10,234,"Deep Learning, LLMs, NLP, Python, TensorFlow",2025-12-04
AIJ100169,Data Analyst,DataSphere,Retail,Kolkata,3,1809602,Onsite,Mid-size,Master's,Low,17,488,"Azure, Deep Learning, Excel, NLP, Statistics",2026-03-04
AIJ100170,Data Scientist,CloudMind,Telecom,Bangalore,4,4467058,Hybrid,Enterprise,PhD,Low,2,166,"Azure, LLMs, Machine Learning, Statistics, TensorFlow",2026-03-21
AIJ100171,Computer Vision Engineer,QuantEdge,Cybersecurity,Kolkata,5,4828961,Remote,Enterprise,Bachelor's,Low,2,41,"AWS, Azure, Python, Tableau, TensorFlow",2025-09-12
AIJ100172,Computer Vision Engineer,Insight Labs,Cybersecurity,Delhi,12,4897942,Onsite,Mid-size,Bachelor's,High,8,474,"Deep Learning, LLMs, Machine Learning, Power BI, Statistics",2026-04-10
AIJ100173,Prompt Engineer,QuantEdge,Healthcare,Mumbai,4,3050546,Onsite,Mid-size,PhD,Medium,3,17,"Machine Learning, NLP, PyTorch, Statistics, Tableau",2026-01-07
AIJ100174,Computer Vision Engineer,QuantEdge,Finance,Noida,13,3982122,Hybrid,Enterprise,PhD,High,3,33,"AWS, Deep Learning, NLP, Tableau, TensorFlow",2025-12-05
AIJ100175,AI Engineer,NextGen AI,Healthcare,Delhi,2,3932044,Remote,Startup,Master's,Medium,4,74,"Deep Learning, Excel, LLMs, Statistics, TensorFlow",2025-11-02
AIJ100176,AI Engineer,CloudMind,Logistics,Delhi,15,1123515,Remote,Enterprise,PhD,High,17,459,"Deep Learning, NLP, Power BI, SQL, Statistics",2025-08-31
AIJ100177,AI Engineer,InnoTech,Cybersecurity,Pune,9,3859013,Remote,Startup,Master's,Low,4,236,"AWS, Azure, SQL, Tableau, TensorFlow",2025-12-10
AIJ100178,Data Analyst,AIWorks,Retail,Bangalore,3,3707168,Remote,Enterprise,PhD,Low,3,405,"Excel, NLP, Power BI, Python, SQL",2025-07-27
AIJ100179,NLP Engineer,InnoTech,EdTech,Delhi,9,2972059,Remote,Enterprise,Bachelor's,High,18,357,"AWS, Excel, LLMs, Machine Learning, Tableau",2026-01-28
AIJ100180,MLOps Engineer,TechNova,Logistics,Noida,9,1052388,Onsite,Enterprise,Bachelor's,High,11,138,"Azure, NLP, Python, SQL, Statistics",2026-05-04
AIJ100181,Data Scientist,CloudMind,Telecom,Pune,5,3700084,Remote,Enterprise,Bachelor's,Low,2,263,"Excel, LLMs, Python, SQL, TensorFlow",2026-03-26
AIJ100182,AI Engineer,QuantEdge,Logistics,Kolkata,12,627997,Hybrid,Enterprise,Bachelor's,High,3,439,"AWS, Azure, Excel, Power BI, PyTorch",2026-01-19
AIJ100183,Computer Vision Engineer,InnoTech,Cybersecurity,Chennai,9,1721947,Hybrid,Enterprise,Master's,Low,2,46,"Azure, Machine Learning, NLP, Python, Tableau",2025-12-08
AIJ100184,Prompt Engineer,TechNova,Finance,Kolkata,0,3944967,Remote,Enterprise,Master's,Low,16,68,"NLP, Python, SQL, Statistics, Tableau",2026-02-19
AIJ100185,MLOps Engineer,TechNova,EdTech,Hyderabad,8,3868021,Onsite,Mid-size,Master's,Medium,18,368,"Azure, Deep Learning, LLMs, PyTorch, Tableau",2025-07-25
AIJ100186,MLOps Engineer,Insight Labs,Telecom,Ahmedabad,14,564783,Remote,Mid-size,Bachelor's,High,1,147,"Excel, LLMs, Machine Learning, SQL, TensorFlow",2025-06-30
AIJ100187,NLP Engineer,TechNova,Healthcare,Hyderabad,3,2364231,Onsite,Startup,Master's,Medium,7,136,"Excel, SQL, Statistics, Tableau, TensorFlow",2026-04-21
AIJ100188,MLOps Engineer,DataSphere,Logistics,Bangalore,7,1990839,Remote,Startup,PhD,High,7,218,"Azure, Deep Learning, LLMs, Machine Learning, Statistics",2025-10-21
AIJ100189,AI Researcher,DataSphere,EdTech,Remote,12,2745447,Hybrid,Startup,Master's,High,16,399,"AWS, Deep Learning, Excel, Power BI, TensorFlow",2026-02-10
AIJ100190,Machine Learning Engineer,AIWorks,Healthcare,Ahmedabad,9,4430412,Hybrid,Mid-size,Master's,Medium,2,28,"Excel, PyTorch, SQL, Statistics, Tableau",2025-11-11
AIJ100191,Machine Learning Engineer,NextGen AI,Telecom,Delhi,4,509749,Hybrid,Enterprise,PhD,Medium,17,194,"AWS, Azure, NLP, Power BI, Python",2025-10-19
AIJ100192,NLP Engineer,QuantEdge,SaaS,Ahmedabad,3,1995022,Onsite,Mid-size,PhD,Low,5,415,"AWS, Deep Learning, Excel, LLMs, SQL",2026-03-19
AIJ100193,Machine Learning Engineer,AIWorks,Healthcare,Kolkata,13,3153517,Remote,Startup,Bachelor's,High,7,434,"AWS, Excel, Power BI, SQL, Tableau",2025-10-14
AIJ100194,LLM Engineer,DataSphere,Retail,Bangalore,12,1248223,Onsite,Mid-size,PhD,Low,15,54,"Azure, Excel, LLMs, Machine Learning, Python",2026-03-13
AIJ100195,Prompt Engineer,QuantEdge,Healthcare,Noida,15,2128153,Hybrid,Mid-size,Master's,High,19,470,"Excel, LLMs, PyTorch, Tableau, TensorFlow",2026-04-06
AIJ100196,Data Scientist,AIWorks,Logistics,Hyderabad,14,3467532,Remote,Mid-size,Master's,Medium,12,98,"Azure, Excel, PyTorch, SQL, TensorFlow",2025-08-15
AIJ100197,NLP Engineer,DataSphere,SaaS,Chennai,2,2014405,Hybrid,Startup,Master's,Medium,8,359,"AWS, Machine Learning, PyTorch, SQL, Statistics",2026-06-02
AIJ100198,Machine Learning Engineer,InnoTech,Retail,Pune,3,3676203,Onsite,Enterprise,PhD,Low,14,95,"Azure, Machine Learning, Power BI, Python, SQL",2025-07-03
AIJ100199,Machine Learning Engineer,NextGen AI,Finance,Kolkata,14,1325753,Hybrid,Enterprise,Bachelor's,Medium,10,317,"Excel, LLMs, Statistics, Tableau, TensorFlow",2025-11-09
AIJ100200,AI Researcher,NextGen AI,Healthcare,Noida,1,1482617,Hybrid,Startup,Bachelor's,High,18,335,"Excel, LLMs, Machine Learning, Power BI, Tableau",2025-12-10
AIJ100201,Prompt Engineer,NextGen AI,Logistics,Mumbai,8,4680050,Hybrid,Startup,PhD,Medium,10,117,"LLMs, Machine Learning, PyTorch, SQL, TensorFlow",2026-04-09
AIJ100202,AI Engineer,QuantEdge,Logistics,Chennai,1,2085642,Onsite,Startup,Bachelor's,Medium,1,27,"AWS, LLMs, PyTorch, Statistics, TensorFlow",2025-08-13
AIJ100203,NLP Engineer,InnoTech,SaaS,Hyderabad,12,4391860,Onsite,Enterprise,Bachelor's,Low,5,270,"AWS, Azure, LLMs, NLP, SQL",2026-01-01
AIJ100204,Prompt Engineer,Insight Labs,Cybersecurity,Delhi,7,1987718,Onsite,Mid-size,Master's,High,17,101,"AWS, Machine Learning, NLP, Python, TensorFlow",2025-10-23
AIJ100205,LLM Engineer,QuantEdge,Logistics,Mumbai,13,921432,Remote,Mid-size,Master's,Low,8,21,"Azure, Excel, Python, SQL, Tableau",2026-05-13
AIJ100206,AI Engineer,DataSphere,EdTech,Chennai,2,4953324,Remote,Mid-size,PhD,High,10,115,"AWS, Azure, PyTorch, Statistics, TensorFlow",2025-07-25
AIJ100207,Data Scientist,InnoTech,Cybersecurity,Remote,0,636473,Onsite,Startup,Master's,Low,6,295,"AWS, Machine Learning, Power BI, Python, SQL",2025-09-15
AIJ100208,Prompt Engineer,CloudMind,EdTech,Mumbai,4,2953652,Remote,Enterprise,Master's,Medium,2,117,"AWS, PyTorch, Python, SQL, TensorFlow",2026-04-06
AIJ100209,Data Scientist,Insight Labs,Healthcare,Ahmedabad,8,1052393,Remote,Startup,Bachelor's,Medium,18,159,"Deep Learning, Machine Learning, NLP, PyTorch, Tableau",2025-10-06
AIJ100210,Data Analyst,InnoTech,EdTech,Delhi,3,1317565,Remote,Enterprise,PhD,Low,18,252,"Azure, LLMs, Machine Learning, Python, SQL",2026-05-21
AIJ100211,LLM Engineer,InnoTech,Healthcare,Bangalore,14,4943625,Remote,Enterprise,Master's,Low,15,349,"Deep Learning, NLP, SQL, Statistics, TensorFlow",2025-06-29
AIJ100212,Prompt Engineer,AIWorks,Retail,Kolkata,11,3468800,Onsite,Startup,Master's,High,11,144,"Machine Learning, PyTorch, SQL, Statistics, TensorFlow",2025-10-30
AIJ100213,AI Researcher,DataSphere,Logistics,Remote,0,1195034,Hybrid,Mid-size,Master's,Medium,14,264,"AWS, NLP, Power BI, Statistics, Tableau",2025-07-20
AIJ100214,AI Researcher,DataSphere,Retail,Delhi,7,1813554,Remote,Enterprise,Master's,Low,14,167,"Deep Learning, Excel, LLMs, SQL, Tableau",2026-01-06
AIJ100215,AI Researcher,AIWorks,Healthcare,Remote,14,1827742,Hybrid,Enterprise,Master's,Medium,14,84,"Azure, NLP, Power BI, Statistics, TensorFlow",2026-05-28
AIJ100216,NLP Engineer,NextGen AI,Healthcare,Kolkata,15,1187588,Onsite,Mid-size,Bachelor's,Medium,6,240,"AWS, Deep Learning, Power BI, Python, Statistics",2025-10-07
AIJ100217,Data Scientist,AIWorks,SaaS,Bangalore,15,1746270,Onsite,Startup,PhD,Medium,20,285,"Deep Learning, Machine Learning, PyTorch, Statistics, TensorFlow",2026-02-02
AIJ100218,Computer Vision Engineer,DataSphere,Healthcare,Mumbai,11,2025480,Hybrid,Enterprise,Master's,High,20,244,"Azure, NLP, Python, SQL, Tableau",2025-09-16
AIJ100219,AI Researcher,NextGen AI,Telecom,Noida,0,4093223,Onsite,Enterprise,PhD,Medium,20,165,"AWS, Deep Learning, NLP, PyTorch, TensorFlow",2025-11-18
AIJ100220,MLOps Engineer,DataSphere,Cybersecurity,Delhi,14,2010117,Onsite,Startup,Bachelor's,High,18,161,"AWS, Excel, LLMs, Machine Learning, NLP",2026-01-05
AIJ100221,MLOps Engineer,DataSphere,Logistics,Noida,11,691056,Hybrid,Startup,Master's,Medium,13,61,"AWS, Machine Learning, Python, SQL, TensorFlow",2025-09-09
AIJ100222,Data Analyst,QuantEdge,Telecom,Kolkata,12,707760,Onsite,Enterprise,Bachelor's,Low,5,395,"Azure, Deep Learning, Machine Learning, Power BI, TensorFlow",2026-02-18
AIJ100223,AI Researcher,QuantEdge,Telecom,Ahmedabad,3,948606,Hybrid,Enterprise,PhD,Low,8,485,"AWS, Azure, Deep Learning, Tableau, TensorFlow",2025-12-10
AIJ100224,NLP Engineer,CloudMind,Logistics,Mumbai,11,4246880,Remote,Startup,Master's,Medium,17,422,"Azure, Deep Learning, LLMs, Python, Tableau",2026-05-07
AIJ100225,Prompt Engineer,NextGen AI,Healthcare,Kolkata,10,3990890,Onsite,Mid-size,Bachelor's,High,10,90,"Excel, Power BI, PyTorch, Python, Statistics",2025-09-19
AIJ100226,Data Scientist,InnoTech,Retail,Mumbai,12,2800570,Onsite,Enterprise,Bachelor's,Medium,8,64,"Azure, LLMs, Power BI, SQL, Tableau",2026-05-25
AIJ100227,Machine Learning Engineer,CloudMind,SaaS,Remote,2,574657,Onsite,Mid-size,PhD,Medium,14,333,"Deep Learning, Power BI, Python, SQL, Statistics",2025-08-16
AIJ100228,Data Analyst,QuantEdge,SaaS,Remote,7,1650585,Hybrid,Startup,Bachelor's,Low,2,103,"AWS, Deep Learning, NLP, SQL, Statistics",2025-06-18
AIJ100229,LLM Engineer,AIWorks,Cybersecurity,Bangalore,5,3503449,Remote,Enterprise,PhD,Medium,11,449,"Azure, Machine Learning, Power BI, SQL, Tableau",2026-02-06
AIJ100230,Prompt Engineer,InnoTech,Logistics,Bangalore,13,3583884,Onsite,Startup,Master's,Medium,4,458,"Deep Learning, LLMs, Power BI, Python, Tableau",2026-03-05
AIJ100231,MLOps Engineer,Insight Labs,EdTech,Kolkata,12,2541136,Hybrid,Mid-size,Master's,Medium,8,88,"AWS, Python, SQL, Statistics, Tableau",2025-12-02
AIJ100232,Computer Vision Engineer,DataSphere,Healthcare,Kolkata,11,2008346,Remote,Mid-size,PhD,Medium,18,114,"LLMs, Machine Learning, NLP, PyTorch, Statistics",2025-06-26
AIJ100233,Data Scientist,QuantEdge,Logistics,Delhi,3,568627,Hybrid,Mid-size,PhD,Medium,19,432,"Excel, Machine Learning, Power BI, Python, Tableau",2026-06-10
AIJ100234,Computer Vision Engineer,CloudMind,Finance,Noida,0,2377982,Hybrid,Mid-size,PhD,High,18,411,"AWS, Deep Learning, PyTorch, SQL, Statistics",2025-08-01
AIJ100235,AI Researcher,Insight Labs,Cybersecurity,Noida,1,2292239,Remote,Enterprise,PhD,Low,5,427,"Azure, Excel, LLMs, SQL, Statistics",2026-04-24
AIJ100236,Prompt Engineer,Insight Labs,Healthcare,Delhi,8,3595304,Onsite,Enterprise,Bachelor's,Low,13,492,"AWS, Azure, Power BI, PyTorch, Tableau",2026-05-02
AIJ100237,AI Researcher,QuantEdge,Cybersecurity,Noida,15,3780600,Hybrid,Mid-size,PhD,Medium,14,484,"AWS, Excel, NLP, PyTorch, Statistics",2025-08-30
AIJ100238,LLM Engineer,InnoTech,Logistics,Bangalore,0,1679358,Remote,Mid-size,Bachelor's,High,12,499,"Azure, Deep Learning, Excel, Power BI, SQL",2026-04-22
AIJ100239,Computer Vision Engineer,DataSphere,Logistics,Noida,9,3755562,Hybrid,Mid-size,Bachelor's,Medium,20,263,"Excel, Machine Learning, Power BI, Statistics, Tableau",2025-11-27
AIJ100240,Computer Vision Engineer,NextGen AI,Logistics,Chennai,10,1583669,Onsite,Startup,Bachelor's,High,7,466,"LLMs, Machine Learning, NLP, Python, SQL",2026-05-05
AIJ100241,Data Analyst,TechNova,Finance,Delhi,15,1003775,Remote,Enterprise,Bachelor's,Low,12,79,"Azure, Deep Learning, Power BI, SQL, TensorFlow",2026-04-30
AIJ100242,AI Engineer,DataSphere,Healthcare,Noida,14,3320037,Hybrid,Enterprise,Bachelor's,Medium,10,380,"AWS, Deep Learning, PyTorch, Statistics, TensorFlow",2026-03-20
AIJ100243,Machine Learning Engineer,CloudMind,Logistics,Pune,0,2620129,Onsite,Mid-size,Master's,Low,6,380,"Deep Learning, Excel, LLMs, Python, SQL",2025-09-24
AIJ100244,LLM Engineer,Insight Labs,Finance,Noida,12,2321572,Onsite,Startup,Bachelor's,High,17,375,"Excel, Machine Learning, Power BI, SQL, TensorFlow",2026-01-08
AIJ100245,Prompt Engineer,Insight Labs,Healthcare,Kolkata,15,3651192,Onsite,Mid-size,PhD,High,15,387,"Machine Learning, PyTorch, Python, Statistics, TensorFlow",2026-06-04
AIJ100246,Prompt Engineer,CloudMind,Retail,Mumbai,2,2347915,Onsite,Mid-size,Bachelor's,Medium,14,427,"Power BI, Python, Statistics, Tableau, TensorFlow",2025-10-06
AIJ100247,Prompt Engineer,CloudMind,Telecom,Ahmedabad,8,4387304,Hybrid,Startup,Bachelor's,High,12,444,"Deep Learning, Excel, LLMs, Machine Learning, NLP",2025-10-30
AIJ100248,MLOps Engineer,AIWorks,EdTech,Delhi,6,1081833,Onsite,Enterprise,Bachelor's,Medium,11,38,"Deep Learning, Machine Learning, NLP, Power BI, Python",2026-02-17
AIJ100249,Machine Learning Engineer,InnoTech,Logistics,Chennai,8,2736202,Hybrid,Enterprise,Bachelor's,High,11,35,"NLP, Power BI, SQL, Statistics, TensorFlow",2025-07-03
AIJ100250,LLM Engineer,TechNova,Telecom,Kolkata,10,2945062,Remote,Enterprise,Bachelor's,Low,2,199,"AWS, Azure, Power BI, PyTorch, Tableau",2025-09-11
AIJ100251,AI Researcher,DataSphere,Telecom,Delhi,2,4104260,Onsite,Startup,PhD,Medium,6,26,"Azure, Deep Learning, PyTorch, SQL, Statistics",2025-08-11
AIJ100252,Data Scientist,InnoTech,Logistics,Ahmedabad,0,3083220,Onsite,Startup,PhD,High,11,195,"AWS, LLMs, Power BI, PyTorch, TensorFlow",2025-11-09
AIJ100253,Data Analyst,Insight Labs,SaaS,Hyderabad,14,1595977,Hybrid,Startup,PhD,Medium,7,339,"Excel, LLMs, Machine Learning, Power BI, PyTorch",2025-11-13
AIJ100254,NLP Engineer,DataSphere,Cybersecurity,Chennai,5,3798270,Onsite,Startup,Bachelor's,Low,12,35,"Excel, LLMs, PyTorch, SQL, Statistics",2026-01-18
AIJ100255,NLP Engineer,DataSphere,SaaS,Pune,12,3146970,Remote,Enterprise,Bachelor's,Low,10,427,"LLMs, SQL, Statistics, Tableau, TensorFlow",2025-12-09
AIJ100256,LLM Engineer,QuantEdge,EdTech,Ahmedabad,8,4182572,Onsite,Enterprise,Master's,Low,6,490,"LLMs, NLP, Power BI, SQL, Statistics",2025-08-10
AIJ100257,Computer Vision Engineer,QuantEdge,Cybersecurity,Chennai,0,835343,Hybrid,Startup,Master's,Medium,20,21,"Excel, Machine Learning, Python, Statistics, Tableau",2025-06-28
AIJ100258,Machine Learning Engineer,DataSphere,Retail,Mumbai,12,2632885,Hybrid,Startup,PhD,Low,11,265,"Azure, NLP, PyTorch, Python, SQL",2025-12-19
AIJ100259,Computer Vision Engineer,NextGen AI,Retail,Hyderabad,9,2100207,Onsite,Enterprise,PhD,Medium,18,102,"Azure, Deep Learning, NLP, Python, Tableau",2026-03-16
AIJ100260,AI Researcher,CloudMind,Logistics,Pune,15,3777219,Onsite,Startup,Bachelor's,Low,19,240,"Excel, LLMs, NLP, SQL, Statistics",2026-05-15
AIJ100261,Computer Vision Engineer,NextGen AI,SaaS,Remote,1,4612398,Remote,Startup,Bachelor's,Low,2,328,"AWS, Azure, SQL, Statistics, TensorFlow",2026-04-13
AIJ100262,Prompt Engineer,Insight Labs,Cybersecurity,Chennai,8,1730939,Onsite,Startup,PhD,Low,16,286,"Azure, Excel, LLMs, Statistics, Tableau",2025-09-29
AIJ100263,MLOps Engineer,DataSphere,Healthcare,Chennai,0,2459186,Hybrid,Mid-size,Bachelor's,High,20,78,"AWS, LLMs, Power BI, Python, SQL",2026-04-22
AIJ100264,Machine Learning Engineer,TechNova,Finance,Delhi,0,3844755,Remote,Mid-size,Bachelor's,Low,4,420,"Excel, Power BI, PyTorch, Python, Statistics",2025-11-28
AIJ100265,Data Scientist,QuantEdge,Healthcare,Hyderabad,4,804417,Remote,Enterprise,Bachelor's,High,13,157,"Deep Learning, Excel, LLMs, Tableau, TensorFlow",2025-09-22
AIJ100266,Prompt Engineer,NextGen AI,Retail,Bangalore,11,3164830,Onsite,Enterprise,PhD,High,6,269,"Deep Learning, Power BI, Statistics, Tableau, TensorFlow",2025-07-14
AIJ100267,Machine Learning Engineer,NextGen AI,Finance,Chennai,0,2685966,Onsite,Mid-size,Bachelor's,Medium,9,447,"AWS, Azure, Power BI, SQL, Tableau",2025-11-19
AIJ100268,Data Analyst,NextGen AI,Retail,Remote,11,1798754,Hybrid,Mid-size,PhD,Low,18,329,"Azure, Deep Learning, Excel, LLMs, Tableau",2025-12-26
AIJ100269,Computer Vision Engineer,QuantEdge,SaaS,Bangalore,14,3367673,Hybrid,Startup,Bachelor's,Low,10,469,"Excel, LLMs, Machine Learning, Power BI, PyTorch",2025-09-20
AIJ100270,NLP Engineer,QuantEdge,Healthcare,Hyderabad,15,1671632,Remote,Mid-size,Master's,High,11,203,"Azure, Machine Learning, NLP, SQL, Tableau",2025-08-21
AIJ100271,Data Scientist,NextGen AI,Finance,Bangalore,7,1400799,Onsite,Startup,Master's,Medium,7,373,"AWS, Deep Learning, Excel, NLP, Statistics",2026-05-20
AIJ100272,Computer Vision Engineer,QuantEdge,Retail,Kolkata,14,2624442,Hybrid,Enterprise,Master's,Low,16,370,"Azure, Excel, Machine Learning, SQL, TensorFlow",2025-07-05
AIJ100273,Data Scientist,TechNova,Healthcare,Mumbai,12,3017488,Hybrid,Enterprise,Master's,Low,15,285,"Deep Learning, Power BI, Python, Statistics, TensorFlow",2026-05-19
AIJ100274,Prompt Engineer,InnoTech,Retail,Chennai,14,1923416,Onsite,Mid-size,Master's,Low,15,428,"Azure, LLMs, Power BI, Statistics, TensorFlow",2025-11-06
AIJ100275,Data Analyst,CloudMind,SaaS,Hyderabad,11,4627992,Onsite,Startup,Bachelor's,High,19,488,"AWS, Machine Learning, PyTorch, Statistics, TensorFlow",2026-03-26
AIJ100276,Data Analyst,Insight Labs,SaaS,Noida,8,4877710,Hybrid,Enterprise,PhD,Medium,7,499,"Machine Learning, NLP, PyTorch, Python, Tableau",2025-07-21
AIJ100277,NLP Engineer,TechNova,SaaS,Pune,1,1931631,Onsite,Enterprise,Bachelor's,Low,3,347,"Deep Learning, Excel, LLMs, Machine Learning, Power BI",2026-01-05
AIJ100278,MLOps Engineer,TechNova,Telecom,Remote,15,1169229,Onsite,Enterprise,PhD,Medium,7,101,"Azure, LLMs, NLP, Statistics, TensorFlow",2026-03-16
AIJ100279,Data Analyst,QuantEdge,Cybersecurity,Kolkata,8,2687932,Onsite,Enterprise,Bachelor's,Medium,2,248,"AWS, NLP, PyTorch, Python, Tableau",2025-11-17
AIJ100280,AI Researcher,DataSphere,Retail,Mumbai,4,1335174,Onsite,Mid-size,Bachelor's,Low,1,464,"Azure, Excel, NLP, SQL, TensorFlow",2025-10-19
AIJ100281,AI Engineer,DataSphere,Cybersecurity,Bangalore,4,1055424,Hybrid,Startup,PhD,High,9,243,"AWS, LLMs, Power BI, SQL, TensorFlow",2025-12-08
AIJ100282,MLOps Engineer,NextGen AI,Telecom,Ahmedabad,3,1782840,Remote,Startup,Bachelor's,Medium,14,138,"Azure, Deep Learning, Excel, NLP, Python",2025-08-20
AIJ100283,LLM Engineer,QuantEdge,Cybersecurity,Delhi,8,4849723,Hybrid,Enterprise,PhD,Low,17,37,"Deep Learning, Power BI, Statistics, Tableau, TensorFlow",2025-08-27
AIJ100284,Data Analyst,CloudMind,Logistics,Delhi,6,1550316,Remote,Enterprise,PhD,Medium,19,189,"Deep Learning, LLMs, Machine Learning, SQL, Tableau",2025-09-07
